-116,527114616905
-116,550018692685
-116,662729689158
-116,666592467630
-116,671354365026
-116,727026989760
-116,706788346882
-116,779083999522
-116,727150015393
-116,758220944450
-116,776744888794
-116,737135532957
-116,749300955904
-116,806632752995
-116,856464450668
-116,831702508756
-116,822798376014
-116,871663916087
-116,868914291948
-116,878343473442
-116,908900719181
-116,893172323875
-116,905529224623
-116,925985532382
-116,896442771771
-116,914624293278
-116,916626006505
-116,930198682956
-116,906996954466
-116,916778696619
-116,913828646862
-116,914985333504
-116,958546378047
-116,959640141720
-116,946537354154
-116,948062420419
-116,934071374947
-116,964441446466
-116,947690032866
-116,972340203890
-116,955723147270
-116,962644219679
-116,947789842228
-116,990892711467
-116,988888512069
-116,953495239649
-116,980556386408
-116,988955515649
-116,976722317956
-116,963648952085
-116,998549620980
-116,981803612766
-116,990363489817
-116,988399985703
-116,994826329976
-116,986136547797
-116,988809152848
-116,983710968726
-116,981291333664
-116,982149868315
-116,991820465106
-117,012893962738
-117,013270996603
-117,017487725140
-117,022349192072
-117,028916961901
-117,050620386399
-117,014531013513
-117,020973244701
-117,034410902712
-117,032353550338
-117,020487763621
-117,029785433468
-117,023946378110
-117,032441938960
-117,007683453188
-117,001490561529
-117,013481583214
-117,021526941488
-117,001374815932
-117,002537097000
-117,015213538363
-116,955851712957
-116,967990980692
-116,986830997064
-117,010201087238
-117,043725597349
-117,079558965739
-117,098056805788
-117,079019408888
-117,062759831199
-117,031277299876
-117,098511905714
-117,100578155554
-117,105026617477
-117,089723658744
-117,134168347300
-117,086289940498
-117,012941040176
-116,927175395176
-116,850057296822
-116,813892375762
-116,758067204476
-116,810678090392
-116,845207538186
-116,818880441186
-116,750676212937
-116,771669937871
-116,893389564110
-116,806653660269
-116,821320768349
-116,881795488650
-116,785735365967
-116,927896942381
-116,961022639913
-116,809724266594
-116,883489811563
-116,925164771537
-116,845329629056
-116,913556760909
-116,923820402314
-116,864852157943
-116,928027272556
-116,967907145993
-116,900141974933
-116,905442596213
-117,000806961502
-117,013637191411
-117,005674834350
-117,043610039189
-116,956577198438
-116,997759195964
-117,054536549219
-116,998408254164
-116,995103407981
-117,033780853277
-117,066171084634
-117,041025333333
-117,037704833750
-117,128538722081
-117,099271910712
-117,096450586930
-117,136124794017
-117,210076680766
-117,165086365093
-117,122214294302
-117,186517752465
-117,215917126109
-117,187209447552
-117,168445147477
-117,202765784341
-117,252700064821
-117,286668300486
-117,286622173289
-117,239513749077
-117,215781824250
-117,232843932585
-117,235621779134
-117,209246792125
-117,210753292654
-117,239144044968
-117,275458005401
-117,295134130974
-117,277970977954
-117,270965597617
-117,278080109433
-117,280124641964
-117,285611917151
-117,314370164154
-117,355809328217
-117,378910855890
-117,404635175226
-117,417646778907
-117,420255487713
-117,415137536921
-117,383739605970
-117,376327598400
-117,352420869562
-117,338761326151
-117,303522683158
-117,273722878894
-117,254029287908
-117,226222403129
-117,189005158641
-117,183670108306
-117,232878135695
-117,281342565875
-117,307279710584
-117,281921301811
-117,234323048667
-117,232179403043
-117,233450901819
-117,227794338487
-117,221882950038
-117,233797652440
-117,268496759161
-117,309981571729
-117,330203866614
-117,345316455579
-117,352114603985
-117,346453625392
-117,345480389997
-117,356250315617
-117,365554754373
-117,394559163062
-117,407897566013
-117,398615192979
-117,380094943952
-117,376371781709
-117,374677014382
-117,371261190864
-117,321790981793
-117,242450356768
-117,197536357875
-117,177157982763
-117,170001256468
-117,202019252977
-117,238164382393
-117,249302457970
-117,241699937299
-117,220250282046
-117,193277813434
-117,171566891723
-117,112331914081
-117,052139686016
-117,060372107825
-117,079223447503
-117,130801087587
-117,171266641980
-117,213435619559
-117,256867548955
-117,286372866444
-117,296566559944
-117,306910825434
-117,301038795703
-117,292985594869
-117,299936903796
-117,302204065731
-117,290864835397
-117,272386965241
-117,225262591113
-117,163633232700
-117,117029529460
-117,088968631245
-117,082863874846
-117,093510482954
-117,105493814104
-117,138378052828
-117,147286742980
-117,131880367487
-117,060203224257
-116,989373026830
-116,902800859877
-116,852413745619
-116,879584998966
-116,875289625094
-116,841764977306
-116,788002853671
-116,726142950100
-116,689207053575
-116,663261338902
-116,628773296165
-116,616920877547
-116,624731446675
-116,620532381669
-116,534326109903
-116,495364914880
-116,498624289478
-116,516498159869
-116,553176751002
-116,576569430960
-116,567548589648
-116,545874547408
-116,533537912426
-116,567810467319
-116,581108098880
-116,597978600742
-116,599446686250
-116,594034157023
-116,586718899998
-116,594031540358
-116,598245923860
-116,600148744068
-116,593857732751
-116,590991087873
-116,587628549867
-116,592108802632
-116,596717871781
-116,596591670946
-116,590421075212
-116,579778994037
-116,561360905194
-116,544836766973
-116,511546194148
-116,486584712755
-116,476650461256
-116,477076269588
-116,471059396592
-116,445027869521
-116,427163102306
-116,423911521947
-116,435561897465
-116,474804915089
-116,483926565619
-116,429988068484
-116,390266632204
-116,386433470775
-116,391910689949
-116,389698272281
-116,377481050616
-116,356009502811
-116,319713440399
-116,290992233088
-116,260666097910
-116,246598017811
-116,250180082394
-116,244388696046
-116,250032414787
-116,266712561354
-116,288121787702
-116,307563611959
-116,338679591219
-116,379463944698
-116,423969601932
-116,462871221332
-116,489550075446
-116,497809572563
-116,505210512937
-116,511260865667
-116,519343915411
-116,529872447860
-116,543630167390
-116,538777301632
-116,525643210794
-116,510119000767
-116,492432466218
-116,501733012734
-116,523948703796
-116,526705404580
-116,522577428994
-116,518350894924
-116,507908089981
-116,515296053381
-116,529584446002
-116,549354288997
-116,576512828795
-116,614160684327
-116,639119014415
-116,671426232115
-116,696758671295
-116,697417960860
-116,680082166621
-116,655220287113
-116,639551243536
-116,617777561098
-116,610030043863
-116,613151251203
-116,592020524529
-116,575477048735
-116,542999828712
-116,521685910064
-116,519752206885
-116,496322050327
-116,471748558647
-116,467037744358
-116,475180161504
-116,493341466384
-116,508135321678
-116,489386418493
-116,467163977933
-116,422947737893
-116,391055858538
-116,369458665006
-116,334510948728
-116,309793911587
-116,286986045548
-116,278494334799
-116,284922004329
-116,300914615798
-116,301343189511
-116,304788973092
-116,302592151392
-116,289662112978
-116,274808467243
-116,249931983773
-116,238541334544
-116,257134599828
-116,271480140851
-116,281293962534
-116,285763958252
-116,275349177395
-116,254561816650
-116,255834764257
-116,250491053746
-116,231607094037
-116,214030855110
-116,211544265240
-116,221919377351
-116,248212356770
-116,262552023150
-116,230899074439
-116,208993715978
-116,218557617044
-116,232561744452
-116,237330626839
-116,220739757475
-116,192683238986
-116,174238314001
-116,164147668288
-116,153375001515
-116,159578370159
-116,176076715553
-116,181394525045
-116,184470460463
-116,172197363963
-116,177434611732
-116,189485694316
-116,201003596892
-116,209229184302
-116,222090205694
-116,244277757906
-116,268032347941
-116,277799809607
-116,285824435599
-116,292755048716
-116,290310338278
-116,286448459561
-116,287475349318
-116,287169888417
-116,299720866690
-116,309085415664
-116,316185223852
-116,315159966888
-116,318746562426
-116,315830027151
-116,317002855416
-116,316290177532
-116,326397776368
-116,337078205764
-116,335813187621
-116,350565039923
-116,363768174854
-116,365323780263
-116,370351862876
-116,401492449963
-116,428003521560
-116,434690795345
-116,430973037517
-116,430856355447
-116,428050814091
-116,426818281591
-116,426405265043
-116,417223369872
-116,420692120708
-116,409061023222
-116,376690430382
-116,370993418605
-116,381822366927
-116,385370470858
-116,400258797117
-116,428329989630
-116,452779319769
-116,470077356850
-116,483939365752
-116,495704674439
-116,497624325205
-116,487444601686
-116,487208753739
-116,490603043064
-116,483681178564
-116,467785647867
-116,451324231113
-116,435922210931
-116,421808789958
-116,393453106709
-116,365865666423
-116,336524700906
-116,303629115455
-116,269396870421
-116,245476014733
-116,219701721765
-116,200014166003
-116,172433940304
-116,141658485867
-116,105780888982
-116,060433844219
-116,033754929113
-116,020372137509
-116,016948463002
-116,011297527747
-116,002869895438
-115,990300114221
-115,980910481230
-115,987312966343
-115,984693864250
-115,979652873014
-115,989735157183
-116,007930631237
-116,005494397719
-116,017579583973
-116,040513955278
-116,050793754617
-116,050442730722
-116,060242841747
-116,076350517971
-116,096156492348
-116,124612809150
-116,139312863785
-116,145239029573
-116,150001304484
-116,160458880269
-116,173463298814
-116,191438219963
-116,199290840853
-116,226660059722
-116,252984091417
-116,265574744493
-116,286923365434
-116,313409743347
-116,332372470020
-116,350446854069
-116,362702677435
-116,362847811501
-116,371705735162
-116,402859870698
-116,452800601015
-116,477853670614
-116,491127323738
-116,515059136180
-116,536115966919
-116,543982959422
